franco,arabic,english,source,annotator,verified,collected_at
"في وقت نزول الالبوم ده 2006 .. 
كان في مجله منزله صوره تامر كاتبه عالغلاف .. 
( تامر حسني يصدر ألبومه الجديد من خلف القضبان ) 

الخبر في حد زااته كان تريند مكسر الدنيا ✨",,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:52.533681
منو يسمعها ب 2023 😂🫂,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:52.533681
مين بيسمع الاغاني دي. ف 2023 اغاني جميله ❤️,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:52.533681
مين بيسمع الأغنية 2023,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:52.533681
مين بيسمعها واحنا داخلين علي 2023,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:53.335173
رجعت اسمعها من بعد سنين في معها ذكريات بتوجعلي قلبي 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:53.335173
مين يسمع لوقتي 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:53.335173
الله على ايام 2006,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:53.335173
2022 من المغرب رجعت ادور على سنين الحلوة,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:54.061264
2022 مين موجود,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:54.061264
مين بيسمعها في 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:54.061264
2023وينكم😭🤣,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:54.061264
مين بيسمع الأغنية دي في 2022 😂❤️,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:55.596770
من بيسمعها في 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:55.596770
بجي مالتي ماخلص ل 2022💔,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:56.316679
2022. وينكم 🙂,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:56.316679
"2022
Like",,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:56.316679
2022 مر من هناا ..,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.029707
اني بسمعه في 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.029707
مين يسمع هده الأغنية الجميله في 2022,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.029707
2022 انسانة مجروحة,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.029707
مين هنا فى 2022😂❤️❤️,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.671761
مين بيسمع 2022 ههههههه,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:57.671761
الأغنية  من 9 سنين واني هسه يلا سمعتها🙂,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:58.936376
27/07/2022  كبرت وانا نسمع فيها,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:59.565362
منو الي جاي يسمعها 2023 يااااه على الايام والذكريات كلها من عمرنا وصحتنه... اييي كلشي انتهى وبقى ذكريات وايام من الماضي.. تحياتي 🌹,,,youtube_sB7orCHLxBo,,false,2026-04-03T19:09:59.565362
https://youtu.be/0rV3L7joZEA?si=1Zv6WLpSrxT0tQsX,,,youtube_BKg1zb9dBV8,,false,2026-04-03T19:10:01.442244
"Hopefully back to learning, to the power of the Holy Septuagint. God Yeshua Al Masiah bless us all. Amen Hallelujah maranatha🙏🙏🙏. Much Love From INDONESIA🇮🇩",,,youtube_BKg1zb9dBV8,,false,2026-04-03T19:10:01.442244
مين يسمعا ب2026ومجروح ومقهور,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"‏‪3:38‬‏ 
بعد الغياب حلو العتاب اسمع و تسمعني ،هايهزنا صوت حبنا واكيد هاترجعلي 
دانا قلبي زي مكان بيفكرك بزمان ،لو تديني الامان و كفايا خوف و شكوك❤",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"‏‪2:08‬‏ 
اهون عليك وانا بين ايديك تبعد و تظلمني ، ندمان انا و ازاي بقي من روحي تحرمني 😢💔",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"‏‪ ‏‪0:57‬‏ 
رجعت بأسفي وندمي وشوقي و لهفه قلبي عليك ،غلطت و بعت في بعدك ضيعت سامحني الله يخليك ❤😢",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
جيل الثمانيات من هنا 2026😢😢😢❤❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
مين بسمعها ب 2026😢,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
30/1/2826من اليمن,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"وصلت لعمر ال33 وعمري ما مليت من الاغنيه 
اغنيه بتوصلك رساله
وهي البنت اللي بتحبك بصدق اوعي تفرط فيها لانك مش هتلاقي زيها تاني",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
20_1_2026 منو يسمعها وياي,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"الحلو  باغاني قبل فيها قصة 
2025/1/5",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
انا من مواليد 1986الجزائر مزالني نسمعها غير حميد الشاعري  مصطفى قمر محمد فؤاد وغيرهم ياه على الايام ٠تمضي بسرعة 2026,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
جيل الثمانينات مين بيسمعها 2026❤❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
❤20/12 /2025 من العراق,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
"الاغنية هذي اسمعها للان 2026 لانها تفكرني بحبيب ماحبيت مثله وكان وقتها انا وهو متخاصمين وحطو هالاغنية بالصدفة لانها لساتها جديدة لإيهاب وهو بسرعة عيونو دمعت ومركز عليا وينظر لي وانا خجلت من صحابي لي واقفين مع بعض و ايضا قلبي تقسم من نظرات عيونو الحزينة والمشتاقة وبحكم انا أعرف طبعه فهمت لي هو هداني هالاغنية من بعيد بعيونو المدمعة وكل صحابي اشتلقو عليه وصارو يلوموني 
وبعدها رجعنا لبعض وقلي عالاغنية و كملنا مع بعض وكنا متأملين نكمل حياتنا مع بعض ولكن بعدها رجعنا افترقنا لليوم ومرت سنين وسنين وماعاد اعرف عنه شيء وانا لليوم ما  نسيتو وكبرت بوجع بقلبي 😞",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
مين يسمعها 2026💔😴,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
14/12/25😢 عنان,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
من العراق كنت وقتها جندي في الخدمة الالزامية نهاية التسعينات...ذكريات 😞😞 كبرنا عمري 45....راحت ايام ال18,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
J'avais 18 ans je l'écouter beaucoup,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:02.754792
نسمع فيه اليوم 11/10/2025 😢مواليد الثمانيات ❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
2025 راني وحدي❤❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
2025❤❤❤مين عم يسمعها,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
شكلي بسمعها لوحدي في 2025 ولا ايه,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
لن يفهمها سوي جيل 80   90,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
الشعور بالوحده والخيبه يجبرك ترجع للرجوع الئ الماضي الايام الحلوه تحياتي للجميع وليد رحيم 1985,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
جاية من المستقبل 2025   8/29,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
"اجمل ايام العمر 
في حد بيسمعها زيي 27/8/2025",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
من بيسمعها في 2025 .. ايام الزمن الجميل,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:03.603542
جيل الثمانيات لسه بيسمعوها ❤2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
"اصبر ياقلبي..بكرى الله يعوض علينا😅😅😅
الي 50سنة صابر..ماشفتش الا الخيانة  و حب الفلوس...😅😅ممكن في دار الاخرة",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
منو بسمعها 2025 الله شوكت انجح وادخل كليه,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
هل يوجد احد في 2025 ام الاغنيه انتهت,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
2025 جزائرية مرت من هنا,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
مين جاي ف2025😢,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
من القادم من  إعلان كارت البنك 😂 .. تحية من الجزائر ..2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
مين معايا 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
من 2026 اسمعها ❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
أنا بسمعها انهارده 14/6/2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
2030 معاك,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
ال بيسمعها 2/6/2025 يدوس لايك ❤❤❤❤❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:04.409766
"22مايو 2025
اشتقت اسمع أداء متكامل
كلمات
صوت
موسيقي
❤❤",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.226798
"كلشي يعَدي بَس بُبقى أثر   .✨

2025/5/20مايو في الساعه 4:12م",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
"حسن / هديل 
كانو هنا 
19/5/2025",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
شكون جا 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
ezzey teouli ekhtar bin el be3ed wennarrrr........,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
جيل التسعينات اين انتم 😥❤️ 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
مين بيسمعها في 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
كنت اسمعها واني عادني متزوجت والان اسمعها واني متزوجه لي5سنوات ومعي بنوته عمره سنتين,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:05.227804
8 فيفري 2025❤😂,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.047970
في 25 ولازلنا نتذكر ايام الزمن الجميل,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.047970
31 janvier 2025 ❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.047970
24 يناير 2025 💔,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.047970
مين بسمع 2025😂,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.863113
مين موجود هنا في 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.863113
جيل التسعينات أين انتم ❤❤ 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.863113
مين يسمعها باول 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.863113
"انا حبيت اتذكر حياتي ذهبت بلا عوده نقول ارح قلوبنا يارب 
.. اتيت في بدايتها لسنه 2025😢❤🌹🌹🌹",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.864112
من يسمعها 2025❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.864112
مين بيسمعها ف 2025😢🖤✨,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.864112
منو ديسمعها بشهر 12 من سنة 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:06.864112
شكون جا في 24 ديسمبر ❤❤❤❤❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:07.638015
منو يسمعها بتاريخ 7/12/2024 من بغداد احييكم,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:07.638015
2024ياحصراه فات زمن روعة,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:07.638015
صيف 2000😢😢😢😢😢,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:07.638015
كان عندك 23سنه وانا بسمعها الأغنيه. ديه وكنت بحب أول مرة في حياتك وبعدين سافرت في بلاد الغربه وجريت الايام والسنين في البحث عنك الحياه الأفضل ويعدين في اخورك الرحاله عرفتك ان الافضل هو الأنا كنت فيا مش زمانك ويرجع بيا الزمان ماكنتش فكرتك في السفر ابدان نصيحه لكل واحد يفكر في السافر أوي اوي االحياه مع أهلك وأصحابك حاجه تانيه خلاص عيشي حياتك زي ماهي,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
No no no mshmesaam7 shokran 👌.,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
من المغرب يسمعها في 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
كل ما اسمعها احس بحنين الى الماضي جيل 88,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
✨جاي من طرف كلام من لهب✨ 1:48,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
اختكم من عراق ردو عليه كل ماااختنك احب اسمع صوت 😢😢😢 ‏‪2:35‬‏,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
نسمعها في 24/10/2024❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
ليش جاي اسمع هاي الاغاني هسه شنو الي صار بيه ما ادري واني مواليد 94,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
Yahya a lmafia tounsia elbhima😂,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
مين بسمعها ب 2024❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
11/10/2024 شكوم مزال كيسمع ليها,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
عمري أكثر من 48سنه توا رجعت الي 2002,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:08.505505
انا  جيل 96😢 وعندي حنين الماضي,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:09.269790
زكره الجمله  زمان الجميلة 2024❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:09.269790
"2000

هاي كواليتي الجزء السابع",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:09.269790
يلي عمرنا 35 تعالوا مع بعضينا نعيط شوية,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:09.269790
2024 هلق بسمعها,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:10.036871
سبتمبر 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:12.905304
انا من تونس مولدي  86,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:13.722696
حد بيسمعها في 2025,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:14.438874
الي جاي من 2024 يجي جنبي❤❤❤❤❤❤❤❤🎉😢,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:14.438874
أسمعها ف 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:15.263958
بسمعها لوحدي في 2024 ولا ايه,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:15.263958
اليوم 19/8/2024 سامحني خلاص آه❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:15.263958
كلية الهندسة جامعة صنعاء دفعة 2005,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:15.263958
مين بيسمعها ف 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:15.263958
بتحس بكريزة شوق تصيبك من تحت لفوق ما فيك تسيطر على حالك لزم تشوفو تتروق 💔29/07/2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:16.078716
"كانت تنعرض على قناة الشباب ب2001
كان عمري7 الآن على اعتاب الثلاثين
2024/7/27",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:16.078716
2024مين يسمعها,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:16.078716
"2024جولية 25,من تونس",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:16.792972
ايام لن تتكرر😢😢 15.07.2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:17.612324
2024 اجمل الزكريات واجمل جيل جيل 80 و90,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:21.195420
زمن جميل كان كل شي جميل مع مشاعر طيبه وبسيطه 8/6/2024 استماع من جديد,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:21.912247
اخ يا وجع القلب 2024,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:23.208253
اللي جاي يسمعها في 2024 يصف هنا 😅❤,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:23.863285
منو الي ديسمعها بسنه 2024 םـنٰ العراق العظيم 😊,,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:26.579420
"2024//5/13 
الساعة 12:04 صباحا
 هاربة من مشاكلي و اختياري الفاشل الي الزمن الجميل و ذكريات الحلوة",,,youtube_3hUz-T0LfnA,,false,2026-04-03T19:10:28.593521
بعد كل ده اكتشفت اني كنت بنسبالها الدكتور النفسي ليها ‏‪3:11‬‏,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
2:22 غباش 💔,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
مين معي 2026,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
2026 ولسه بسمعها وموجع💔,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
مين بيسمع الاغنيه في 2026😢💔,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
مين بيسمعه في 2026❤️‍🩹,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
مين جاي من عام 2026 😂😂💔,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
جيش الي بيسمعها 13/12/2025,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
مين لسه بيسمعها 13/12/2025,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.424402
اول مرة اسمعها 13-10-2025,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.425329
"لقد مضى على فراقنا 7 شهور هل هذا كافي 💔
لقد اشتقت لك كثيرا ❤S❤",,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:30.425329
"جتني اهداء بهالوقت 6:43 بعد ما كنت راسله "" صباح الخير "" لعل وجع روحي ما بيهدا :(",,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
تحفه بس خسأااره مش، وخده حقها😢 2025شهر 7,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
من يسمعها في 2025/6/24,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
اسمعها وانا خسرت اهلي وخسرته هو انسجن وراح واهلي كانو يعذبوني كثير وهربت منهم وصارلي سنه عايشه بدونهم انا الطفله الي خسرت كل شي من بدايه مشوار العمر 17 سنه اتربيت بحضن اهل وعايله ووطن وخشيت ال 18 بدونهم ووصلت ل19 بدونهم 💔.,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
مين بيسمعها معايا في 2025💔💔💔💔💔💔,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
مين معي 2025😂❤,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
لسا بسمعه 2024 5,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.241288
"هتعب سنين مش يومين😔💔 
28/1/2025 ‏‪",,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.242286
2025 واحساس الاغنية باقي,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.242286
2025 وأسمعها للان 😢 .,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:31.242286
تسجيل دخول سنة1446😞,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.036407
اه علي الم فراق تجوزو من تحبو ألم فراق صعب والذكريات اصعب انا تجوزت وعندي اطفال ومزال كل ما اسمع اغنية فراق اتدكر حبي الاول تفارقنا 😢😢7.5.2024.ليبيا .طرابلس😢😢😢😢,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.036407
5سنين ❤,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.898058
من بيسمعهاا لحد وقتي 2023 💔.,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.899284
في 2023 ولسه بسمعها😢,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.899284
والله اني حبيتك صح انفجرت بكلامي لك بس تحملت كثير وشلت وجاملت كنت ابيك تسوين لو ذره من الي سويتيه بس للاسف قلبك مو مثل قلبي توقعت تسوين مثلي اي والله ي خوان 3 سنين راحت هبا منثوره ب اسباب تزعل والله رغم زعلي ذا وضيقتي اني ودي فيك اول مره احب مثل كذا اهخهخهخ بس والله حبيتك بس انت انهيت نفسك ب اشيائك😞😞😞😞😞,,,youtube_bY0EFZr0tXo,,false,2026-04-03T19:10:32.899284
